YEAR,MONTH,LINE,TRAFFIC,DAY
2014,7,경부고속도로,"214,073",화요일
2014,7,경부고속도로,"204,713",수요일
2014,7,경부고속도로,"214,417",목요일
2014,7,경부고속도로,"218,137",금요일
2014,7,경부고속도로,"210,783",토요일
2014,8,경부고속도로,"197,534",일요일
2014,8,경부고속도로,"211,100",월요일
2014,8,경부고속도로,"213,701",화요일
2014,8,경부고속도로,"212,618",수요일
2014,8,경부고속도로,"212,338",목요일
2014,8,경부고속도로,"217,540",금요일
2014,8,경부고속도로,"213,916",토요일
2014,9,경부고속도로,"195,599",일요일
2014,9,경부고속도로,"213,298",월요일
2014,9,경부고속도로,"216,430",화요일
2014,9,경부고속도로,"211,179",수요일
2014,9,경부고속도로,"215,869",목요일
2014,9,경부고속도로,"221,191",금요일
2014,9,경부고속도로,"211,816",토요일
2014,10,경부고속도로,"202,079",일요일
2014,10,경부고속도로,"213,845",월요일
2014,10,경부고속도로,"213,203",화요일
2014,10,경부고속도로,"219,079",수요일
2014,10,경부고속도로,"216,841",목요일
2014,10,경부고속도로,"221,145",금요일
2014,10,경부고속도로,"213,371",토요일
2014,11,경부고속도로,"196,238",일요일
2014,11,경부고속도로,"214,271",월요일
2014,11,경부고속도로,"214,805",화요일
2014,11,경부고속도로,"213,572",수요일
2014,11,경부고속도로,"217,589",목요일
2014,11,경부고속도로,"217,871",금요일
2014,11,경부고속도로,"213,717",토요일
2014,12,경부고속도로,"178,665",일요일
2014,12,경부고속도로,"200,627",월요일
2014,12,경부고속도로,"207,081",화요일
2014,12,경부고속도로,"204,891",수요일
2014,12,경부고속도로,"209,754",목요일
2014,12,경부고속도로,"209,412",금요일
2014,12,경부고속도로,"198,697",토요일
2014,1,내부순환로,"143,106",일요일
2014,1,내부순환로,"159,243",월요일
2014,1,내부순환로,"159,759",화요일
2014,1,내부순환로,"158,896",수요일
2014,1,내부순환로,"155,443",목요일
2014,1,내부순환로,"162,712",금요일
2014,1,내부순환로,"158,206",토요일
2014,2,내부순환로,"134,944",일요일
2014,2,내부순환로,"154,204",월요일
2014,2,내부순환로,"153,482",화요일
2014,2,내부순환로,"159,955",수요일
2014,2,내부순환로,"162,156",목요일
2014,2,내부순환로,"165,694",금요일
2014,2,내부순환로,"161,554",토요일
2014,3,내부순환로,"148,020",일요일
2014,3,내부순환로,"156,291",월요일
2014,3,내부순환로,"155,600",화요일
2014,3,내부순환로,"158,738",수요일
2014,3,내부순환로,"161,522",목요일
2014,3,내부순환로,"161,869",금요일
2014,3,내부순환로,"158,512",토요일
2014,4,내부순환로,"143,006",일요일
2014,4,내부순환로,"153,188",월요일
2014,4,내부순환로,"157,157",화요일
2014,4,내부순환로,"159,511",수요일
2014,4,내부순환로,"158,395",목요일
2014,4,내부순환로,"159,731",금요일
2014,4,내부순환로,"158,762",토요일
2014,5,내부순환로,"143,645",일요일
2014,5,내부순환로,"149,405",월요일
2014,5,내부순환로,"155,769",화요일
2014,5,내부순환로,"162,422",수요일
2014,5,내부순환로,"159,859",목요일
2014,5,내부순환로,"164,071",금요일
2014,5,내부순환로,"156,396",토요일
2014,6,내부순환로,"153,933",일요일
2014,6,내부순환로,"162,193",월요일
2014,6,내부순환로,"163,552",화요일
2014,6,내부순환로,"166,426",수요일
2014,6,내부순환로,"166,878",목요일
2014,6,내부순환로,"168,624",금요일
2014,6,내부순환로,"165,932",토요일
2014,7,내부순환로,"151,185",일요일
2014,7,내부순환로,"161,214",월요일
2014,7,내부순환로,"165,364",화요일
2014,7,내부순환로,"166,038",수요일
2014,7,내부순환로,"166,165",목요일
2014,7,내부순환로,"170,263",금요일
2014,7,내부순환로,"165,900",토요일
2014,8,내부순환로,"154,146",일요일
2014,8,내부순환로,"164,080",월요일
2014,8,내부순환로,"165,484",화요일
2014,8,내부순환로,"167,851",수요일
2014,8,내부순환로,"167,622",목요일
2014,8,내부순환로,"170,929",금요일
2014,8,내부순환로,"165,554",토요일
2014,9,내부순환로,"150,791",일요일
2014,9,내부순환로,"164,700",월요일
2014,9,내부순환로,"170,041",화요일
2014,9,내부순환로,"169,298",수요일
2014,9,내부순환로,"167,282",목요일
2014,9,내부순환로,"170,377",금요일
2014,9,내부순환로,"166,335",토요일
2014,10,내부순환로,"161,142",일요일
2014,10,내부순환로,"166,102",월요일
2014,10,내부순환로,"168,800",화요일
2014,10,내부순환로,"170,458",수요일
2014,10,내부순환로,"170,454",목요일
2014,10,내부순환로,"171,609",금요일
2014,10,내부순환로,"170,147",토요일
2014,11,내부순환로,"157,049",일요일
2014,11,내부순환로,"167,772",월요일
2014,11,내부순환로,"169,716",화요일
2014,11,내부순환로,"172,512",수요일
2014,11,내부순환로,"170,296",목요일
2014,11,내부순환로,"172,111",금요일
2014,11,내부순환로,"170,045",토요일
2014,12,내부순환로,"151,833",일요일
2014,12,내부순환로,"162,969",월요일
2014,12,내부순환로,"168,835",화요일
2014,12,내부순환로,"168,515",수요일
2014,12,내부순환로,"170,948",목요일
2014,12,내부순환로,"170,089",금요일
2014,12,내부순환로,"171,333",토요일
2014,1,동부간선도로,"138,441",일요일
2014,1,동부간선도로,"140,815",월요일
2014,1,동부간선도로,"150,141",화요일
2014,1,동부간선도로,"152,020",수요일
2014,1,동부간선도로,"148,789",목요일
2014,1,동부간선도로,"152,939",금요일
2014,1,동부간선도로,"154,668",토요일
2014,2,동부간선도로,"130,326",일요일
2014,2,동부간선도로,"144,572",월요일
2014,2,동부간선도로,"152,501",화요일
2014,2,동부간선도로,"153,393",수요일
2014,2,동부간선도로,"154,937",목요일
2014,2,동부간선도로,"157,671",금요일
2014,2,동부간선도로,"155,898",토요일
2014,3,동부간선도로,"147,537",일요일
2014,3,동부간선도로,"150,322",월요일
2014,3,동부간선도로,"155,862",화요일
2014,3,동부간선도로,"157,404",수요일
2014,3,동부간선도로,"157,211",목요일
2014,3,동부간선도로,"156,325",금요일
2014,3,동부간선도로,"163,490",토요일
2014,4,동부간선도로,"146,334",일요일
2014,4,동부간선도로,"149,934",월요일
2014,4,동부간선도로,"157,910",화요일
2014,4,동부간선도로,"158,025",수요일
2014,4,동부간선도로,"157,300",목요일
2014,4,동부간선도로,"158,948",금요일
2014,4,동부간선도로,"161,445",토요일
2014,5,동부간선도로,"144,489",일요일
2014,5,동부간선도로,"150,343",월요일
2014,5,동부간선도로,"157,793",화요일
2014,5,동부간선도로,"156,528",수요일
2014,5,동부간선도로,"156,323",목요일
2014,5,동부간선도로,"157,231",금요일
2014,5,동부간선도로,"162,011",토요일
2014,6,동부간선도로,"148,698",일요일
2014,6,동부간선도로,"149,360",월요일
2014,6,동부간선도로,"154,544",화요일
2014,6,동부간선도로,"156,080",수요일
2014,6,동부간선도로,"156,828",목요일
2014,6,동부간선도로,"158,573",금요일
2014,6,동부간선도로,"161,145",토요일
2014,7,동부간선도로,"145,854",일요일
2014,7,동부간선도로,"149,459",월요일
2014,7,동부간선도로,"155,147",화요일
2014,7,동부간선도로,"152,888",수요일
2014,7,동부간선도로,"155,333",목요일
2014,7,동부간선도로,"156,877",금요일
2014,7,동부간선도로,"161,007",토요일
2014,8,동부간선도로,"145,350",일요일
2014,8,동부간선도로,"147,880",월요일
2014,8,동부간선도로,"154,592",화요일
2014,8,동부간선도로,"155,054",수요일
2014,8,동부간선도로,"154,308",목요일
2014,8,동부간선도로,"158,582",금요일
2014,8,동부간선도로,"160,178",토요일
2014,9,동부간선도로,"145,527",일요일
2014,9,동부간선도로,"148,914",월요일
2014,9,동부간선도로,"156,475",화요일
2014,9,동부간선도로,"154,008",수요일
2014,9,동부간선도로,"156,744",목요일
2014,9,동부간선도로,"158,794",금요일
2014,9,동부간선도로,"160,462",토요일
2014,10,동부간선도로,"152,977",일요일
2014,10,동부간선도로,"149,698",월요일
2014,10,동부간선도로,"153,871",화요일
2014,10,동부간선도로,"157,953",수요일
2014,10,동부간선도로,"157,418",목요일
2014,10,동부간선도로,"159,123",금요일
2014,10,동부간선도로,"161,911",토요일
2014,11,동부간선도로,"150,827",일요일
2014,11,동부간선도로,"152,434",월요일
2014,11,동부간선도로,"157,148",화요일
2014,11,동부간선도로,"158,402",수요일
2014,11,동부간선도로,"157,516",목요일
2014,11,동부간선도로,"158,986",금요일
2014,11,동부간선도로,"164,668",토요일
2014,12,동부간선도로,"142,109",일요일
2014,12,동부간선도로,"145,123",월요일
2014,12,동부간선도로,"153,194",화요일
2014,12,동부간선도로,"153,730",수요일
2014,12,동부간선도로,"155,094",목요일
2014,12,동부간선도로,"154,258",금요일
2014,12,동부간선도로,"157,839",토요일
2014,1,북부간선도로,"96,836",일요일
2014,1,북부간선도로,"104,786",월요일
2014,1,북부간선도로,"108,925",화요일
2014,1,북부간선도로,"110,151",수요일
2014,1,북부간선도로,"109,366",목요일
2014,1,북부간선도로,"112,538",금요일
2014,1,북부간선도로,"108,810",토요일
2014,2,북부간선도로,"92,766",일요일
2014,2,북부간선도로,"108,811",월요일
2014,2,북부간선도로,"111,253",화요일
2014,2,북부간선도로,"112,188",수요일
2014,2,북부간선도로,"112,450",목요일
2014,2,북부간선도로,"115,315",금요일
2014,2,북부간선도로,"108,198",토요일
2014,3,북부간선도로,"104,296",일요일
2014,3,북부간선도로,"110,254",월요일
2014,3,북부간선도로,"112,164",화요일
2014,3,북부간선도로,"111,712",수요일
2014,3,북부간선도로,"112,966",목요일
2014,3,북부간선도로,"115,139",금요일
2014,3,북부간선도로,"113,333",토요일
2014,4,북부간선도로,"101,218",일요일
2014,4,북부간선도로,"108,833",월요일
2014,4,북부간선도로,"110,302",화요일
2014,4,북부간선도로,"111,959",수요일
2014,4,북부간선도로,"111,023",목요일
2014,4,북부간선도로,"114,731",금요일
2014,4,북부간선도로,"111,538",토요일
2014,5,북부간선도로,"102,072",일요일
2014,5,북부간선도로,"112,731",월요일
2014,5,북부간선도로,"114,609",화요일
2014,5,북부간선도로,"114,600",수요일
2014,5,북부간선도로,"114,355",목요일
2014,5,북부간선도로,"117,131",금요일
2014,5,북부간선도로,"113,672",토요일
2014,6,북부간선도로,"105,752",일요일
2014,6,북부간선도로,"112,415",월요일
2014,6,북부간선도로,"112,452",화요일
2014,6,북부간선도로,"113,094",수요일
2014,6,북부간선도로,"116,206",목요일
2014,6,북부간선도로,"117,888",금요일
2014,6,북부간선도로,"112,814",토요일
2014,7,북부간선도로,"104,622",일요일
2014,7,북부간선도로,"113,120",월요일
2014,7,북부간선도로,"115,233",화요일
2014,7,북부간선도로,"116,810",수요일
2014,7,북부간선도로,"115,538",목요일
2014,7,북부간선도로,"116,955",금요일
2014,7,북부간선도로,"111,994",토요일
2014,8,북부간선도로,"104,333",일요일
2014,8,북부간선도로,"111,286",월요일
2014,8,북부간선도로,"113,555",화요일
2014,8,북부간선도로,"113,220",수요일
2014,8,북부간선도로,"113,268",목요일
2014,8,북부간선도로,"116,480",금요일
2014,8,북부간선도로,"112,675",토요일
2014,9,북부간선도로,"101,455",일요일
2014,9,북부간선도로,"110,323",월요일
2014,9,북부간선도로,"114,673",화요일
2014,9,북부간선도로,"110,281",수요일
2014,9,북부간선도로,"114,736",목요일
2014,9,북부간선도로,"116,800",금요일
2014,9,북부간선도로,"113,248",토요일
2014,10,북부간선도로,"107,461",일요일
2014,10,북부간선도로,"110,113",월요일
2014,10,북부간선도로,"110,987",화요일
2014,10,북부간선도로,"115,542",수요일
2014,10,북부간선도로,"114,778",목요일
2014,10,북부간선도로,"116,237",금요일
2014,10,북부간선도로,"111,994",토요일
2014,11,북부간선도로,"104,397",일요일
2014,11,북부간선도로,"112,544",월요일
2014,11,북부간선도로,"113,277",화요일
2014,11,북부간선도로,"114,524",수요일
2014,11,북부간선도로,"113,277",목요일
2014,11,북부간선도로,"114,743",금요일
2014,11,북부간선도로,"110,570",토요일
2014,12,북부간선도로,"99,822",일요일
2014,12,북부간선도로,"104,423",월요일
2014,12,북부간선도로,"109,143",화요일
2014,12,북부간선도로,"108,953",수요일
2014,12,북부간선도로,"110,604",목요일
2014,12,북부간선도로,"111,576",금요일
2014,12,북부간선도로,"107,939",토요일
2014,1,분당수서로,"111,195",일요일
2014,1,분당수서로,"127,344",월요일
2014,1,분당수서로,"131,667",화요일
2014,1,분당수서로,"133,241",수요일
2014,1,분당수서로,"132,619",목요일
2014,1,분당수서로,"136,401",금요일
2014,1,분당수서로,"124,647",토요일
2014,2,분당수서로,"103,799",일요일
2014,2,분당수서로,"130,022",월요일
2014,2,분당수서로,"135,727",화요일
2014,2,분당수서로,"136,320",수요일
2014,2,분당수서로,"137,304",목요일
2014,2,분당수서로,"139,701",금요일
